Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes
8378563200,4/6/2016,9124,7.2399997711181605,7.2399997711181605,2.0921471118926998,0.0,0.25,6.9899997711181605,0.0,55,6,230,728
8378563200,4/7/2016,9725,7.71000003814697,7.71000003814697,2.25308108329773,2.41000008583069,0.5299999713897711,4.769999980926509,0.0,83,11,181,670
8378563200,4/8/2016,8350,6.619999885559079,6.619999885559079,2.0921471118926998,1.4900000095367398,0.5299999713897711,4.6100001335144,0.0,72,10,167,868
8378563200,4/9/2016,2240,1.7799999713897698,1.7799999713897698,0.0,0.0,0.0,1.7799999713897698,0.0,0,0,110,843
8378563200,4/10/2016,2631,2.08999991416931,2.08999991416931,0.0,0.0,0.0,2.08999991416931,0.0,0,0,117,727
8378563200,4/11/2016,8837,7.0100002288818395,7.0100002288818395,2.0921471118926998,1.53999996185303,0.879999995231628,4.59000015258789,0.0,74,17,182,811
8378563200,4/12/2016,3246,2.5699999332428,2.5699999332428,2.25308108329773,0.8299999833106991,0.709999978542328,1.02999997138977,0.0,65,15,49,243
8583815059,4/1/2016,2174,1.70000004768372,1.70000004768372,0.0,0.0,0.0,1.70000004768372,0.0,0,0,112,1328
8583815059,4/2/2016,3494,2.7300000190734903,2.7300000190734903,0.0,0.0,0.0,2.6900000572204603,0.0,0,0,166,1274
8583815059,4/3/2016,2380,1.86000001430511,1.86000001430511,0.0,0.0,0.0,1.86000001430511,0.0,0,0,131,1309
8583815059,4/4/2016,3159,2.4600000381469704,2.4600000381469704,0.0,0.0,0.0,2.4600000381469704,0.0,0,0,147,1293
8583815059,4/5/2016,6835,5.32999992370605,5.32999992370605,0.0,0.370000004768372,0.730000019073486,4.23999977111816,0.0,5,15,212,1208
8583815059,4/6/2016,2098,1.63999998569489,1.63999998569489,0.0,0.0,0.0,1.62999999523163,0.0,0,0,112,1328
8583815059,4/7/2016,2816,2.2000000476837203,2.2000000476837203,0.0,0.0,0.0,2.2000000476837203,0.0,0,0,138,1302
8583815059,4/8/2016,1408,1.1000000238418601,1.1000000238418601,0.0,0.0,0.0,1.1000000238418601,0.0,0,0,79,1052
8792009665,4/1/2016,4592,2.9400000572204603,2.9400000572204603,0.0,0.100000001490116,0.14000000059604598,2.70000004768372,0.0,4,8,176,748
8792009665,4/2/2016,8452,5.40999984741211,5.40999984741211,0.0,0.259999990463257,0.38999998569488503,4.76000022888184,0.0,9,24,328,1079
8792009665,4/3/2016,7238,4.63000011444092,4.63000011444092,0.0,0.10999999940395402,0.23000000417232502,4.28999996185303,0.0,2,6,279,636
8792009665,4/4/2016,3821,2.4500000476837203,2.4500000476837203,0.0,0.0,0.219999998807907,2.2300000190734903,0.0,0,9,161,675
8792009665,4/5/2016,2332,1.4900000095367398,1.4900000095367398,0.0,0.00999999977648258,0.180000007152557,1.29999995231628,0.0,1,10,111,904
8792009665,4/6/2016,2121,1.36000001430511,1.36000001430511,0.0,0.0,0.0,1.36000001430511,0.0,0,0,122,855
8792009665,4/7/2016,1291,0.8299999833106991,0.8299999833106991,0.0,0.0,0.0,0.8299999833106991,0.0,0,0,77,888
8792009665,4/8/2016,1467,0.9399999976158141,0.9399999976158141,0.0,0.100000001490116,0.209999993443489,0.6299999952316279,0.0,2,8,71,912
8792009665,4/9/2016,1022,0.6499999761581421,0.6499999761581421,0.0,0.0,0.0,0.6499999761581421,0.0,0,0,63,739
8792009665,4/10/2016,4605,2.95000004768372,2.95000004768372,0.0,0.0,0.0,2.95000004768372,0.0,0,0,179,1261
8792009665,4/11/2016,178,0.10999999940395402,0.10999999940395402,0.0,0.0,0.0,0.10999999940395402,0.0,0,0,12,1428
8792009665,4/12/2016,20,0.00999999977648258,0.00999999977648258,0.0,0.0,0.0,0.00999999977648258,0.0,0,0,6,598
8877689391,4/1/2016,18700,15.8199996948242,15.8199996948242,0.0,8.699999809265138,0.159999996423721,6.90999984741211,0.0,67,3,247,1123
8877689391,4/2/2016,27572,23.3899993896484,23.3899993896484,0.0,14.720000267028801,1.21000003814697,7.34000015258789,0.00999999977648258,116,24,260,1040
8877689391,4/3/2016,15260,8.189999580383299,8.189999580383299,0.0,1.79999995231628,0.75,5.57000017166138,0.0,106,17,259,1058
8877689391,4/4/2016,20779,18.409999847412102,18.409999847412102,0.0,11.729999542236301,0.6499999761581421,6.0,0.0,78,16,208,1138
8877689391,4/5/2016,10695,8.11999988555908,8.11999988555908,0.0,0.769999980926514,0.180000007152557,7.09000015258789,0.00999999977648258,10,3,246,1181
8877689391,4/6/2016,24136,20.909999847412102,20.909999847412102,0.0,12.220000267028801,0.540000021457672,8.07999992370605,0.0,87,16,318,1019
8877689391,4/7/2016,10910,8.42000007629395,8.42000007629395,0.0,2.9600000381469704,0.38999998569488503,5.03000020980835,0.0,32,11,212,1185
8877689391,4/8/2016,23014,20.3899993896484,20.3899993896484,0.0,11.1000003814697,0.6299999952316279,8.61999988555908,0.0,70,29,359,982
8877689391,4/9/2016,16470,8.06999969482422,8.06999969482422,0.0,0.0,0.0199999995529652,8.02000045776367,0.0,90,9,289,1052
8877689391,4/10/2016,28497,27.530000686645497,27.530000686645497,0.0,21.9200000762939,1.12000000476837,4.46000003814697,0.0,128,46,211,1055
8877689391,4/11/2016,10622,8.060000419616701,8.060000419616701,0.0,1.4700000286102302,0.150000005960464,6.369999885559079,0.00999999977648258,18,7,225,1190
8877689391,4/12/2016,2350,1.7799999713897698,1.7799999713897698,0.0,0.0,0.0,1.7799999713897698,0.0,0,0,58,531
